#Types Before Cut: 8116
#Types After Cut: 7216
#Search Hits: 0
369	5	17.222	ильямихайлович
370	5	17.222	имею
371	5	17.222	инопланетян
372	5	17.222	камеру
373	5	17.222	каракатицах
374	5	17.222	классов
375	5	17.222	комнате
376	5	17.222	крестик
377	5	17.222	крысу
378	5	17.222	лекцию
379	5	17.222	лука
380	5	17.222	любишь
381	5	17.222	маккартни
382	5	17.222	марс
383	5	17.222	миндаль
384	5	17.222	нагло
385	5	17.222	най
386	5	17.222	ненавидят
387	5	17.222	нуу
388	5	17.222	одиннадцать
389	5	17.222	подожди
390	5	17.222	построили
391	5	17.222	преподаватели
392	5	17.222	проронил
393	5	17.222	пятёрка
394	5	17.222	ребёнок
395	5	17.222	салют
396	5	17.222	слушай
397	5	17.222	спрашивают
398	5	17.222	сходить
399	5	17.222	счёт
400	5	17.222	тину
401	5	17.222	хихи
402	5	17.222	читает
403	5	17.222	чё
404	5	17.222	эд
405	14	17.056	часов
406	15	17.009	друг
407	20	16.903	две
408	9	16.526	друзья
409	9	16.526	зала
410	9	16.526	получилось
411	9	16.526	пришла
412	9	16.526	читать
413	20	16.139	ей
414	13	16.003	минут
415	14	15.946	жить
416	8	15.845	модель
417	8	15.845	пошел
418	8	15.845	рассказывала
419	21	15.720	делать
420	21	15.720	чего
421	10	15.636	нормально
422	7	15.363	нечего
423	7	15.363	увидел
424	6	15.318	m
425	6	15.318	вау
426	6	15.318	ехать
427	6	15.318	знаем
428	6	15.318	иду
429	6	15.318	кадром
430	6	15.318	круто
431	6	15.318	лагеря
432	6	15.318	паре
433	6	15.318	поняла
434	6	15.318	учился
435	28	15.307	себя
436	11	15.174	море
437	15	15.022	хотел
438	14	14.917	говоря
439	14	14.917	семьи
440	14	14.917	смысле
441	13	14.884	совершенно
442	9	14.719	другому
443	9	14.719	улице
444	16	14.327	равно
445	10	14.165	вещи
446	14	13.959	дома
447	235	13.957	он
448	11	13.906	реально
449	8	13.854	машине
450	8	13.854	посмотреть
451	8	13.854	ходят
452	8	13.854	хотелось
453	86	13.849	были
454	12	13.822	метро
455	4	13.778	apro
456	4	13.778	glass
457	4	13.778	part
458	4	13.778	pl
459	4	13.778	spro
460	4	13.778	tor
461	4	13.778	бабушку
462	4	13.778	барашков
463	4	13.778	бассейн
464	4	13.778	беззеркалки
465	4	13.778	братьях
466	4	13.778	вай
467	4	13.778	венеру
468	4	13.778	вернее
469	4	13.778	верю
470	4	13.778	веселая
471	4	13.778	видела
472	4	13.778	всякое
473	4	13.778	вышло
474	4	13.778	гости
475	4	13.778	громкоговорителя
476	4	13.778	грусти
477	4	13.778	грустно
478	4	13.778	гуляют
479	4	13.778	даша
480	4	13.778	девочку
481	4	13.778	делаешь
482	4	13.778	длинный
483	4	13.778	думал
484	4	13.778	дяди
485	4	13.778	егэ
486	4	13.778	ездит
487	4	13.778	ездить
488	4	13.778	ехали
489	4	13.778	живу
490	4	13.778	жила
491	4	13.778	задний
492	4	13.778	звукооператором
493	4	13.778	идёт
494	4	13.778	иии
495	4	13.778	интереснее
496	4	13.778	кадра
497	4	13.778	камеры
498	4	13.778	каракатица
499	4	13.778	классные
500	4	13.778	кота
501	4	13.778	крутые
502	4	13.778	крыс
503	4	13.778	крысы
504	4	13.778	купались
505	4	13.778	любила
506	4	13.778	любимый
507	4	13.778	мамаша
508	4	13.778	маме
509	4	13.778	маму
510	4	13.778	мол
511	4	13.778	мужик
512	4	13.778	навруз
513	4	13.778	наурыз
514	4	13.778	ногой
515	4	13.778	общежитии
516	4	13.778	орех
517	4	13.778	орехи
518	4	13.778	отучилась
519	4	13.778	пальто
520	4	13.778	первокурсников
521	4	13.778	платья
522	4	13.778	подписывайтесь
523	4	13.778	подумала
524	4	13.778	поесть
525	4	13.778	полу
526	4	13.778	понимаешь
527	4	13.778	понравился
528	4	13.778	правой
529	4	13.778	привод
530	4	13.778	профессии
531	4	13.778	профессия
532	4	13.778	прочим
533	4	13.778	пускай
534	4	13.778	разборка
535	4	13.778	расскажите
536	4	13.778	рассказываешь
537	4	13.778	руню
538	4	13.778	руня
539	4	13.778	саду
540	4	13.778	сбил
541	4	13.778	сверху
542	4	13.778	своё
543	4	13.778	секунд
544	4	13.778	селекции
545	4	13.778	семьдесят
546	4	13.778	сидела
547	4	13.778	сидит
548	4	13.778	скажи
549	4	13.778	собака
550	4	13.778	соционике
551	4	13.778	спектакль
552	4	13.778	специфический
553	4	13.778	стекает
554	4	13.778	стой
555	4	13.778	столетию
556	4	13.778	строили
557	4	13.778	строительный
558	4	13.778	танцпол
559	4	13.778	твоим
560	4	13.778	твёрдый
561	4	13.778	театр
562	4	13.778	трамвай
563	4	13.778	тысяча
564	4	13.778	улучшается
565	4	13.778	уметь
566	4	13.778	университетах
567	4	13.778	учится
568	4	13.778	фай
569	4	13.778	фамилия
570	4	13.778	физике
571	4	13.778	физтех
572	4	13.778	фундук
573	4	13.778	хвост
574	4	13.778	целую
575	4	13.778	чгк
576	4	13.778	четырнадцать
577	4	13.778	чуваки
578	4	13.778	чудо
579	4	13.778	шестьдесят
580	4	13.778	щяс
581	4	13.778	эмм
582	43	13.592	т
583	22	13.528	одна
584	9	13.171	анатолий
585	9	13.171	понимаю
586	46	13.153	тогда
587	7	13.075	говорила
588	7	13.075	женщины
589	7	13.075	моих
590	7	13.075	улица
591	17	13.061	дальше
592	13	12.896	долго
593	10	12.863	плохо
594	12	12.786	какую
595	11	12.761	владислав
596	11	12.761	принципе
597	6	12.456	короткий
598	5	12.209	вниз
599	5	12.209	думали
600	5	12.209	закончила
601	5	12.209	интересного
602	5	12.209	интересный
603	5	12.209	магазин
604	5	12.209	одни
605	5	12.209	поговорим
606	5	12.209	приходили
607	5	12.209	прихожу
608	5	12.209	работала
609	5	12.209	родителям
610	5	12.209	семью
611	5	12.209	страшно
612	5	12.209	увидела
613	5	12.209	фильм
614	8	12.200	a
615	8	12.200	здорово
616	8	12.200	мои
617	18	12.057	кого
618	97	11.932	еще
619	12	11.833	разных
620	12	11.833	семь
621	9	11.825	историю
622	9	11.825	уж
623	11	11.720	главное
624	7	11.265	будто
625	7	11.265	домой
626	7	11.265	зачем
627	7	11.265	сто
628	7	11.265	шли
629	13	11.184	рублей
630	12	10.955	месте
631	23	10.811	людей
632	8	10.796	любовь
633	8	10.796	тысячи
634	11	10.771	места
635	28	10.743	день
636	35	10.712	него
637	9	10.641	кем
638	9	10.641	мать
639	20	10.563	четыре
640	13	10.416	довольно
641	6	10.390	вечера
642	6	10.390	видео
643	6	10.390	друзей
644	6	10.390	знак
645	6	10.390	какого
646	6	10.390	лучший
647	6	10.390	маленькие
648	6	10.390	стоят
649	6	10.390	точнее
650	3	10.333	adv
651	3	10.333	class
652	3	10.333	distinct
653	3	10.333	gen
654	3	10.333	mixed
655	3	10.333	note
656	3	10.333	plen
657	3	10.333	автобус
658	3	10.333	амаретто
659	3	10.333	английский
660	3	10.333	архитектурой
661	3	10.333	бабушки
662	3	10.333	бедно
663	3	10.333	блять
664	3	10.333	бэ
665	3	10.333	вареньем
666	3	10.333	визы
667	3	10.333	вкусный
668	3	10.333	встретить
669	3	10.333	встречают
670	3	10.333	всём
671	3	10.333	выполняешь
672	3	10.333	вышки
673	3	10.333	вышла
674	3	10.333	героя
675	3	10.333	геру
676	3	10.333	геша
677	3	10.333	гимназия
678	3	10.333	гм
679	3	10.333	говард
680	3	10.333	голове
681	3	10.333	господи
682	3	10.333	грамм
683	3	10.333	девяностые
684	3	10.333	девяностых
685	3	10.333	девятом
686	3	10.333	девятьсот
687	3	10.333	детьми
688	3	10.333	джи
689	3	10.333	доехало
690	3	10.333	домики
691	3	10.333	дочерью
692	3	10.333	ездила
693	3	10.333	еле
694	3	10.333	ехала
695	3	10.333	женский
696	3	10.333	забивается
697	3	10.333	забрали
698	3	10.333	заговора
699	3	10.333	задание
700	3	10.333	занималась
701	3	10.333	занимались
702	3	10.333	запомнила
703	3	10.333	затащит
704	3	10.333	захотелось
705	3	10.333	зашёл
706	3	10.333	зерно
707	3	10.333	идёте
708	3	10.333	идёшь
709	3	10.333	ии
710	3	10.333	исламской
711	3	10.333	испугались
712	3	10.333	итак
713	3	10.333	казахов
714	3	10.333	календарь
715	3	10.333	кита
716	3	10.333	клубе
717	3	10.333	клюшкой
718	3	10.333	книги
719	3	10.333	косточки
720	3	10.333	костре
721	3	10.333	костёр
722	3	10.333	кошмар
723	3	10.333	кран
724	3	10.333	красивая
725	3	10.333	красные
726	3	10.333	крутая
727	3	10.333	культпросвет
728	3	10.333	культура
729	3	10.333	куски
